timestamp,name,last,high,low,chg_,chg_%,vol_,time
2025-08-29 00:46:02,Microsoft,509.64,511.09,505.5,+2.90,+0.57%,16.29M,15:59:59
2025-08-29 00:46:02,P&amp;G,155.65,157.01,155.03,-1.31,-0.83%,5.5M,15:59:59
2025-08-29 00:46:02,Chevron,159.34,159.52,157.85,+0.10,+0.06%,4.57M,15:59:59
2025-08-29 00:46:02,Goldman Sachs,751.22,753.33,746.99,+1.55,+0.21%,1.4M,15:59:59
2025-08-29 00:46:02,Amgen,285.45,287.23,284.87,-2.52,-0.88%,1.02M,15:59:59
2025-08-29 00:46:02,American Express,327,327.54,322,+4.54,+1.41%,1.66M,15:59:59
2025-08-29 00:46:02,Nike,77.92,78.66,77.72,-0.14,-0.18%,7.33M,15:59:59
2025-08-29 00:46:02,Boeing,236.16,237.35,234.5,+0.54,+0.23%,3.92M,15:59:59
2025-08-29 00:46:02,Travelers,270.28,272.42,269.14,-1.93,-0.71%,817K,15:59:59
2025-08-29 00:46:02,Verizon,43.93,44.19,43.69,-0.34,-0.77%,15.64M,15:59:59
2025-08-29 00:46:02,3M,157.56,158.47,156.58,+1.03,+0.66%,2.81M,15:59:59
2025-08-29 00:46:02,Visa A,349.86,351.04,348.6,-0.49,-0.14%,4.69M,15:59:59
2025-08-29 00:46:02,Honeywell,221.35,221.9,219.78,+0.10,+0.05%,2.42M,15:59:59
2025-08-29 00:46:02,Amazon.com,231.56,232.71,228.02,+2.44,+1.06%,29.53M,15:59:59
2025-08-29 00:46:02,Citigroup,96.82,97.49,96.54,-0.05,-0.05%,10.33M,15:59:59
2025-08-29 00:46:02,Sherwin-Williams,366.18,368.33,364.08,-1.22,-0.33%,1.12M,15:59:59
2025-08-29 00:46:02,JPMorgan,301.07,301.24,298.7,+1.79,+0.60%,6.07M,15:59:59
2025-08-29 00:46:02,Caterpillar,434.91,435.98,432.63,+2.24,+0.52%,1.54M,15:59:59
2025-08-29 00:46:02,Cisco,69.43,69.58,68.35,+0.99,+1.45%,13.41M,15:59:59
2025-08-29 00:46:02,Salesforce Inc,254.55,255.65,250.29,+4.39,+1.76%,8.11M,15:59:59
2025-08-29 00:46:02,Apple,232.55,233.41,229.34,+2.06,+0.89%,34.44M,15:59:59
2025-08-29 00:46:02,Coca-Cola,68.36,68.9,68.28,-0.47,-0.68%,14.67M,15:59:59
2025-08-29 00:46:02,UnitedHealth,302.29,304.47,299.4,-1.59,-0.52%,10.64M,15:59:59
2025-08-29 00:46:02,IBM,245.77,245.88,243.36,+0.93,+0.38%,2.59M,15:59:59
2025-08-29 00:46:02,Walt Disney,117.64,118.37,116.61,-0.45,-0.38%,5.18M,15:59:59
2025-08-28 23:46:06,Amazon.com,231.56,232.68,228.02,+2.44,+1.06%,29.53M,15:59:59
2025-08-28 23:46:06,J&amp;J,175.45,176.94,174.63,-1.34,-0.76%,5.55M,15:59:59
2025-08-28 23:46:06,Home Depot,407.45,408.95,404.81,-0.79,-0.19%,3.51M,15:59:59
2025-08-28 23:46:06,Coca-Cola,68.36,68.91,68.28,-0.47,-0.68%,14.67M,15:59:59
2025-08-28 23:46:06,Microsoft,509.64,510.86,505.5,+2.90,+0.57%,16.29M,15:59:59
2025-08-28 23:46:06,UnitedHealth,302.29,304.47,299.4,-1.59,-0.52%,10.64M,15:59:59
2025-08-28 23:46:06,Amgen,285.45,287.23,284.87,-2.52,-0.88%,1.02M,15:59:59
2025-08-28 23:46:06,Honeywell,221.35,221.9,219.78,+0.10,+0.05%,2.42M,15:59:59
2025-08-28 23:46:06,Citigroup,96.82,97.49,96.54,-0.05,-0.05%,10.33M,15:59:59
2025-08-28 23:46:06,Sherwin-Williams,366.18,368.33,364.08,-1.22,-0.33%,1.12M,15:59:59
2025-08-28 23:46:06,NVIDIA,180.17,184.47,176.41,-1.48,-0.82%,274.09M,15:59:59
2025-08-28 23:46:06,Chevron,159.34,159.52,157.85,+0.10,+0.06%,4.57M,15:59:59
2025-08-28 23:46:06,Walmart,96.11,96.57,95.71,+0.03,+0.03%,15.43M,15:59:59
2025-08-28 23:46:06,Cisco,69.43,69.58,68.36,+0.99,+1.45%,13.41M,15:59:59
2025-08-28 23:46:06,Salesforce Inc,254.55,255.65,250.3,+4.39,+1.76%,8.11M,15:59:59
2025-08-28 23:46:06,Merck&amp;Co,83.22,84.25,82.65,-0.85,-1.01%,9.85M,15:59:59
2025-08-28 23:46:06,American Express,327,327.54,322,+4.54,+1.41%,1.66M,15:59:59
2025-08-28 23:46:06,Nike,77.92,78.66,77.72,-0.14,-0.18%,7.33M,15:59:59
2025-08-28 23:46:06,Boeing,236.16,237.35,234.5,+0.54,+0.23%,3.92M,15:59:59
2025-08-28 23:46:06,Walt Disney,117.64,118.37,116.61,-0.45,-0.38%,5.18M,15:59:59
2025-08-28 23:46:06,Verizon,43.93,44.19,43.69,-0.34,-0.77%,15.64M,15:59:59
2025-08-28 23:46:06,Travelers,270.28,272.42,269.14,-1.93,-0.71%,817K,15:59:59
2025-08-28 23:46:06,Visa A,349.86,351.04,348.6,-0.49,-0.14%,4.69M,15:59:59
2025-08-28 23:46:06,JPMorgan,301.07,301.24,298.72,+1.79,+0.60%,6.07M,15:59:59
2025-08-28 23:46:06,Apple,232.55,233.41,229.34,+2.06,+0.89%,34.44M,15:59:59
2025-08-28 23:46:06,IBM,245.77,245.88,243.36,+0.93,+0.38%,2.59M,15:59:59
2025-08-28 23:46:06,3M,157.56,158.47,156.59,+1.03,+0.66%,2.81M,15:59:59
2025-08-28 23:46:06,Goldman Sachs,751.22,753.33,746.99,+1.55,+0.21%,1.4M,15:59:59
2025-08-28 23:46:06,Caterpillar,434.91,435.98,432.79,+2.24,+0.52%,1.54M,15:59:59
2025-08-28 23:46:06,P&amp;G,155.65,157.18,155.03,-1.31,-0.83%,5.5M,15:59:59
2025-08-28 23:46:06,McDonald’s,312.22,312.52,309.35,+0.79,+0.25%,3.25M,15:59:59
2025-08-28 22:46:07,Cisco,69.39,69.58,68.36,+0.95,+1.38%,9.04M,15:44:11
2025-08-28 22:46:07,Amazon.com,231.58,232.68,228.02,+2.46,+1.07%,22.4M,15:44:45
2025-08-28 22:46:07,J&amp;J,175.67,176.94,174.63,-1.12,-0.63%,3.17M,15:44:29
2025-08-28 22:46:07,McDonald’s,311.39,312.36,309.35,-0.04,-0.01%,1.88M,15:44:06
2025-08-28 22:46:07,Apple,232.86,233.41,229.34,+2.37,+1.03%,24.72M,15:43:58
2025-08-28 22:46:07,Goldman Sachs,750.31,753.33,746.99,+0.64,+0.09%,829.99K,15:44:44
2025-08-28 22:46:07,IBM,245.33,245.88,243.36,+0.49,+0.20%,1.71M,15:44:56
2025-08-28 22:46:07,3M,157.32,158.47,156.59,+0.79,+0.50%,1.89M,15:44:36
2025-08-28 22:46:07,P&amp;G,155.45,157.18,155.03,-1.51,-0.96%,3.42M,15:44:06
2025-08-28 22:46:07,Nike,77.97,78.66,77.72,-0.09,-0.11%,5.11M,15:44:45
2025-08-28 22:46:07,Verizon,43.99,44.19,43.69,-0.28,-0.64%,10.32M,15:44:26
2025-08-28 22:46:07,Travelers,270.37,272.42,269.14,-1.84,-0.68%,395.24K,15:43:36
2025-08-28 22:46:07,Boeing,235.73,237.35,234.5,+0.11,+0.05%,2.62M,15:43:40
2025-08-28 22:46:07,JPMorgan,300.71,301.24,298.72,+1.44,+0.48%,3.74M,15:44:20
2025-08-28 22:46:07,Visa A,349.72,351.04,348.6,-0.63,-0.18%,3M,15:44:07
2025-08-28 22:46:07,Merck&amp;Co,83.26,84.25,82.65,-0.82,-0.97%,8.17M,15:44:09
2025-08-28 22:46:07,Salesforce Inc,254.75,255.65,250.3,+4.59,+1.83%,5.63M,15:44:42
2025-08-28 22:46:07,Walmart,96.13,96.57,95.71,+0.05,+0.05%,10.38M,15:43:56
2025-08-28 22:46:07,Chevron,159.1,159.24,157.85,-0.14,-0.09%,3.78M,15:44:23
2025-08-28 22:46:07,NVIDIA,180.67,184.47,176.41,-0.94,-0.51%,244.54M,15:44:30
2025-08-28 22:46:07,Sherwin-Williams,365.89,368.33,364.08,-1.51,-0.41%,556.85K,15:44:29
2025-08-28 22:46:07,Citigroup,96.98,97.49,96.54,+0.11,+0.11%,7.7M,15:44:32
2025-08-28 22:46:07,UnitedHealth,304.08,304.47,299.4,+0.20,+0.07%,7.52M,15:44:22
2025-08-28 22:46:07,Amgen,285.63,287.23,284.87,-2.34,-0.81%,849.63K,15:43:27
2025-08-28 22:46:07,American Express,327.26,327.27,322,+4.80,+1.49%,1.34M,15:43:50
2025-08-28 22:46:07,Microsoft,510.3,510.34,505.5,+3.56,+0.70%,10.04M,15:44:42
2025-08-28 22:46:07,Honeywell,221.2,221.9,219.78,-0.05,-0.02%,1.43M,15:44:21
2025-08-28 22:46:07,Coca-Cola,68.48,68.91,68.28,-0.35,-0.51%,7.6M,15:43:50
2025-08-28 22:46:07,Walt Disney,117.49,118.37,116.61,-0.6,-0.51%,3.75M,15:44:41
2025-08-28 22:46:07,Home Depot,406.95,408.95,404.81,-1.29,-0.32%,2.39M,15:44:47
2025-08-28 22:46:07,Caterpillar,434.86,435.98,432.79,+2.19,+0.51%,881.61K,15:44:23
2025-08-28 21:46:07,Travelers,270,272.42,269.14,-2.21,-0.81%,328.93K,14:43:00
2025-08-28 21:46:07,Coca-Cola,68.59,68.91,68.28,-0.24,-0.35%,6.56M,14:44:43
2025-08-28 21:46:07,Caterpillar,434.44,435.98,432.79,+1.77,+0.41%,755.02K,14:44:47
2025-08-28 21:46:07,Cisco,69.51,69.58,68.36,+1.07,+1.56%,7.42M,14:44:39
2025-08-28 21:46:07,IBM,245.55,245.6,243.36,+0.71,+0.29%,1.34M,14:44:31
2025-08-28 21:46:07,Goldman Sachs,750.72,753.33,746.99,+1.05,+0.14%,692.34K,14:44:52
2025-08-28 21:46:07,Walt Disney,117.5,118.37,116.61,-0.59,-0.50%,3.18M,14:44:57
2025-08-28 21:46:07,UnitedHealth,303.02,304.47,299.4,-0.86,-0.28%,6.41M,14:45:17
2025-08-28 21:46:07,J&amp;J,175.66,176.94,174.63,-1.13,-0.64%,2.61M,14:45:15
2025-08-28 21:46:07,P&amp;G,155.46,157.18,155.03,-1.5,-0.96%,2.85M,14:44:10
2025-08-28 21:46:07,McDonald’s,311.82,312.03,309.35,+0.39,+0.13%,1.52M,14:44:35
2025-08-28 21:46:07,American Express,326.27,326.88,322,+3.81,+1.18%,1.11M,14:43:55
2025-08-28 21:46:07,Nike,77.94,78.66,77.72,-0.12,-0.15%,4.11M,14:45:13
2025-08-28 21:46:07,Honeywell,221.29,221.9,219.78,+0.04,+0.02%,1.19M,14:43:55
2025-08-28 21:46:07,Amazon.com,232.01,232.68,228.02,+2.89,+1.26%,19.83M,14:45:07
2025-08-28 21:46:07,Apple,232.95,233.41,229.34,+2.46,+1.07%,21.67M,14:44:40
2025-08-28 21:46:07,Chevron,158.95,159.24,157.85,-0.3,-0.19%,2.95M,14:44:56
2025-08-28 21:46:07,3M,157.24,158.47,156.59,+0.71,+0.45%,1.63M,14:44:47
2025-08-28 21:46:07,Home Depot,405.23,408.95,404.81,-3.01,-0.74%,2.1M,14:45:01
2025-08-28 21:46:07,Boeing,235.39,237.35,234.5,-0.24,-0.10%,2.23M,14:44:42
2025-08-28 21:46:07,Merck&amp;Co,82.94,84.25,82.65,-1.13,-1.34%,6.56M,14:44:48
2025-08-28 21:46:07,Verizon,43.9,44.19,43.69,-0.38,-0.85%,8.98M,14:44:41
2025-08-28 21:46:07,Citigroup,97.26,97.49,96.54,+0.39,+0.40%,6.43M,14:45:27
2025-08-28 21:46:07,Sherwin-Williams,365.38,368.33,364.08,-2.02,-0.55%,454.39K,14:43:54
2025-08-28 21:46:07,JPMorgan,300.85,301.24,298.72,+1.57,+0.52%,3.02M,14:45:04
2025-08-28 21:46:07,Salesforce Inc,255.08,255.62,250.3,+4.92,+1.97%,4.56M,14:45:23
2025-08-28 21:46:07,NVIDIA,180.98,184.47,176.41,-0.62,-0.34%,217.58M,14:45:13
2025-08-28 21:46:07,Amgen,285.14,287.23,284.92,-2.84,-0.98%,672.39K,14:44:22
2025-08-28 21:46:07,Visa A,348.98,351.04,348.93,-1.37,-0.39%,2.61M,14:45:01
2025-08-28 21:46:07,Microsoft,509.33,510.24,505.5,+2.59,+0.51%,8.76M,14:45:15
2025-08-28 21:46:07,Walmart,96.24,96.57,95.71,+0.16,+0.16%,8.84M,14:44:38
2025-08-28 20:46:09,Home Depot,405.78,408.95,404.88,-2.46,-0.60%,1.87M,13:42:15
2025-08-28 20:46:09,Citigroup,96.66,97.49,96.54,-0.22,-0.22%,5.07M,13:42:24
2025-08-28 20:46:09,Caterpillar,434.47,435.98,432.79,+1.80,+0.42%,650.55K,13:42:30
2025-08-28 20:46:09,JPMorgan,300.65,301.24,298.72,+1.37,+0.46%,2.59M,13:43:41
2025-08-28 20:46:09,Walmart,96.35,96.57,95.71,+0.27,+0.28%,7.72M,13:42:33
2025-08-28 20:46:09,IBM,245.18,245.4,243.36,+0.34,+0.14%,1.11M,13:42:51
2025-08-28 20:46:09,Cisco,69.24,69.37,68.36,+0.80,+1.16%,6.2M,13:41:53
2025-08-28 20:46:09,P&amp;G,155.34,157.18,155.03,-1.62,-1.03%,2.42M,13:42:11
2025-08-28 20:46:09,J&amp;J,175.69,176.94,174.63,-1.1,-0.62%,2.25M,13:42:53
2025-08-28 20:46:09,Coca-Cola,68.65,68.91,68.28,-0.18,-0.26%,5.75M,13:43:40
2025-08-28 20:46:09,UnitedHealth,302.15,304.47,300.04,-1.73,-0.57%,4.96M,13:43:33
2025-08-28 20:46:09,Nike,78.32,78.66,77.72,+0.26,+0.33%,3.51M,13:43:08
2025-08-28 20:46:09,NVIDIA,180.06,184.47,176.41,-1.54,-0.85%,197.25M,13:42:47
2025-08-28 20:46:09,McDonald’s,311.68,311.72,309.35,+0.25,+0.08%,1.28M,13:43:30
2025-08-28 20:46:09,Travelers,269.76,272.42,269.14,-2.46,-0.90%,268.69K,13:42:21
2025-08-28 20:46:09,Amazon.com,231.89,232.68,228.02,+2.77,+1.21%,17.43M,13:42:33
2025-08-28 20:46:09,Visa A,350.69,351.04,349.2,+0.34,+0.10%,2.22M,13:43:22
2025-08-28 20:46:09,Apple,233.07,233.22,229.34,+2.58,+1.12%,18.74M,13:43:27
2025-08-28 20:46:09,Merck&amp;Co,82.99,84.25,82.81,-1.09,-1.29%,5.11M,13:42:09
2025-08-28 20:46:09,Microsoft,508.05,510.24,505.5,+1.31,+0.26%,7.6M,13:43:35
2025-08-28 20:46:09,Chevron,158.81,159.16,157.85,-0.43,-0.27%,2.48M,13:42:15
2025-08-28 20:46:09,American Express,325.68,326.88,322,+3.22,+1.00%,938.45K,13:42:59
2025-08-28 20:46:09,Boeing,235.62,237.35,234.5,0,0.00%,1.97M,13:42:49
2025-08-28 20:46:09,Amgen,285.87,287.23,284.94,-2.1,-0.73%,538.91K,13:42:48
2025-08-28 20:46:09,3M,157.17,158.47,156.59,+0.64,+0.41%,1.49M,13:42:34
2025-08-28 20:46:09,Verizon,43.89,44.19,43.69,-0.39,-0.87%,8.2M,13:42:00
2025-08-28 20:46:09,Honeywell,220.98,221.9,219.78,-0.27,-0.12%,1.03M,13:42:43
2025-08-28 20:46:09,Walt Disney,117.94,118.37,116.61,-0.15,-0.13%,2.66M,13:42:45
2025-08-28 20:46:09,Goldman Sachs,750.1,753.33,746.99,+0.43,+0.06%,621.93K,13:42:46
2025-08-28 20:46:09,Sherwin-Williams,365.13,368.33,364.08,-2.28,-0.62%,344.33K,13:41:29
2025-08-28 20:46:09,Salesforce Inc,255.27,255.27,250.3,+5.11,+2.04%,4.02M,13:43:11
2025-08-28 19:46:07,Home Depot,406.32,408.95,404.88,-1.92,-0.47%,1.71M,12:43:45
2025-08-28 19:46:07,Visa A,350.62,350.96,349.2,+0.27,+0.08%,1.97M,12:43:38
2025-08-28 19:46:07,Salesforce Inc,254.41,254.49,250.3,+4.25,+1.70%,3.49M,12:44:38
2025-08-28 19:46:07,Merck&amp;Co,83.1,84.25,82.81,-0.97,-1.15%,4.45M,12:44:14
2025-08-28 19:46:07,Walt Disney,117.88,118.37,116.61,-0.21,-0.18%,2.26M,12:44:28
2025-08-28 19:46:07,Travelers,270.22,272.42,269.14,-1.99,-0.73%,229.09K,12:44:25
2025-08-28 19:46:07,Goldman Sachs,751.28,753.33,746.99,+1.61,+0.21%,559.95K,12:43:56
2025-08-28 19:46:07,3M,157.36,158.47,156.59,+0.83,+0.53%,1.31M,12:44:13
2025-08-28 19:46:07,Sherwin-Williams,365.29,368.33,364.08,-2.11,-0.57%,296.18K,12:42:49
2025-08-28 19:46:07,IBM,244.98,245.4,243.36,+0.14,+0.06%,947.08K,12:44:22
2025-08-28 19:46:07,Walmart,96.29,96.35,95.71,+0.21,+0.22%,6.27M,12:44:14
2025-08-28 19:46:07,Caterpillar,435.76,435.9,432.79,+3.09,+0.71%,556.37K,12:43:31
2025-08-28 19:46:07,Cisco,69.32,69.37,68.36,+0.88,+1.28%,5.42M,12:44:28
2025-08-28 19:46:07,American Express,326.74,326.88,322,+4.28,+1.33%,779.4K,12:44:38
2025-08-28 19:46:07,Verizon,43.86,44.19,43.69,-0.42,-0.94%,7.44M,12:44:22
2025-08-28 19:46:07,Amazon.com,232.28,232.68,228.02,+3.16,+1.38%,14.69M,12:43:39
2025-08-28 19:46:07,Honeywell,221.31,221.9,219.78,+0.06,+0.02%,823.39K,12:44:17
2025-08-28 19:46:07,P&amp;G,155.47,157.18,155.37,-1.49,-0.95%,1.98M,12:44:28
2025-08-28 19:46:07,UnitedHealth,301.56,304.47,300.04,-2.33,-0.77%,4.35M,12:43:59
2025-08-28 19:46:07,Coca-Cola,68.48,68.91,68.28,-0.35,-0.51%,5.08M,12:44:02
2025-08-28 19:46:07,J&amp;J,175.46,176.94,174.63,-1.33,-0.75%,2M,12:44:20
2025-08-28 19:46:07,Boeing,235.72,237.35,234.5,+0.10,+0.04%,1.74M,12:44:42
2025-08-28 19:46:07,JPMorgan,300.74,301.24,298.72,+1.46,+0.49%,2.3M,12:44:30
2025-08-28 19:46:07,Amgen,285.9,287.23,284.94,-2.08,-0.72%,452.45K,12:44:03
2025-08-28 19:46:07,Microsoft,507.74,510.24,505.5,+1.00,+0.20%,6.66M,12:44:16
2025-08-28 19:46:07,Nike,78.46,78.66,77.72,+0.40,+0.51%,2.87M,12:44:28
2025-08-28 19:46:07,NVIDIA,179.41,184.47,176.41,-2.19,-1.21%,177.72M,12:44:54
2025-08-28 19:46:07,Apple,232.36,232.5,229.34,+1.87,+0.81%,15.34M,12:44:13
2025-08-28 19:46:07,Chevron,158.83,159.16,157.85,-0.41,-0.26%,2.02M,12:44:06
2025-08-28 19:46:07,McDonald’s,310.99,311.39,309.35,-0.45,-0.14%,1.11M,12:43:16
2025-08-28 19:46:07,Citigroup,96.88,97.49,96.64,+0.01,+0.01%,4.41M,12:44:14
2025-08-28 18:46:16,Chevron,158.52,159.16,157.85,-0.72,-0.45%,1.65M,11:45:14
2025-08-28 18:46:16,Visa A,350.15,350.96,349.2,-0.2,-0.06%,1.76M,11:45:13
2025-08-28 18:46:16,McDonald’s,310.51,311.39,309.35,-0.93,-0.30%,957.41K,11:44:45
2025-08-28 18:46:16,Travelers,269.61,272.42,269.14,-2.61,-0.96%,177.33K,11:43:26
2025-08-28 18:46:16,Honeywell,220.82,221.9,219.78,-0.44,-0.20%,570.66K,11:43:55
2025-08-28 18:46:16,Home Depot,406.2,408.95,404.88,-2.04,-0.50%,1.55M,11:45:28
2025-08-28 18:46:16,Microsoft,507.55,510.24,505.5,+0.81,+0.16%,5.38M,11:45:18
2025-08-28 18:46:16,J&amp;J,175.48,176.94,174.63,-1.31,-0.74%,1.78M,11:44:52
2025-08-28 18:46:16,NVIDIA,179.09,184.47,176.41,-2.52,-1.38%,158.81M,11:45:08
2025-08-28 18:46:16,Apple,231.32,231.9,229.34,+0.83,+0.36%,11.92M,11:45:03
2025-08-28 18:46:16,Boeing,235.52,237.35,234.5,-0.1,-0.04%,1.39M,11:45:16
2025-08-28 18:46:16,American Express,325.55,325.55,322,+3.09,+0.96%,538.41K,11:44:35
2025-08-28 18:46:16,3M,157.6,158.47,156.59,+1.07,+0.68%,1.15M,11:44:31
2025-08-28 18:46:16,P&amp;G,155.69,157.18,155.44,-1.27,-0.81%,1.43M,11:45:18
2025-08-28 18:46:16,Nike,77.96,78.66,77.72,-0.1,-0.13%,2.15M,11:44:36
2025-08-28 18:46:16,Coca-Cola,68.5,68.91,68.28,-0.34,-0.49%,4.34M,11:45:23
2025-08-28 18:46:16,Amazon.com,231.85,232.68,228.02,+2.73,+1.19%,12.4M,11:45:17
2025-08-28 18:46:16,Verizon,43.86,44.19,43.69,-0.42,-0.94%,6.53M,11:45:16
2025-08-28 18:46:16,Caterpillar,434.5,435.9,432.79,+1.83,+0.42%,443.88K,11:43:51
2025-08-28 18:46:16,Amgen,285.75,287.23,284.94,-2.23,-0.77%,371.6K,11:44:52
2025-08-28 18:46:16,JPMorgan,300.56,300.86,298.72,+1.27,+0.43%,1.82M,11:45:06
2025-08-28 18:46:16,Walmart,96.23,96.29,95.71,+0.15,+0.16%,5.19M,11:44:47
2025-08-28 18:46:16,Cisco,68.92,69.06,68.36,+0.48,+0.69%,4.13M,11:44:47
2025-08-28 18:46:16,Sherwin-Williams,365.48,368.33,364.08,-1.92,-0.52%,248.34K,11:45:23
2025-08-28 18:46:16,IBM,244.92,245.4,243.36,+0.08,+0.03%,773.43K,11:44:31
2025-08-28 18:46:16,Salesforce Inc,253.39,253.85,250.3,+3.23,+1.29%,2.73M,11:44:48
2025-08-28 18:46:16,Goldman Sachs,749.17,753.33,746.99,-0.5,-0.07%,484.76K,11:43:39
2025-08-28 18:46:16,Citigroup,96.88,97.49,96.64,+0.01,+0.01%,3.56M,11:44:54
2025-08-28 18:46:16,Walt Disney,117.49,118.37,116.61,-0.6,-0.51%,1.65M,11:45:05
2025-08-28 18:46:16,Merck&amp;Co,83.04,84.25,82.81,-1.03,-1.23%,3.51M,11:45:17
2025-08-28 18:46:16,UnitedHealth,300.8,304.47,300.04,-3.08,-1.01%,3.54M,11:44:51
2025-08-28 17:46:02,IBM,244.11,245.4,243.36,-0.73,-0.30%,523.39K,10:43:29
2025-08-28 17:46:02,Home Depot,405.38,408.95,405.12,-2.86,-0.70%,1.27M,10:43:50
2025-08-28 17:46:02,Merck&amp;Co,83.08,84.25,82.85,-0.99,-1.18%,2.48M,10:43:41
2025-08-28 17:46:02,Citigroup,97.21,97.49,96.98,+0.34,+0.35%,2.66M,10:43:36
2025-08-28 17:46:02,Amazon.com,230.87,231.09,228.02,+1.75,+0.76%,7.36M,10:44:03
2025-08-28 17:46:02,JPMorgan,300.82,300.86,298.72,+1.54,+0.51%,1.29M,10:43:40
2025-08-28 17:46:02,Coca-Cola,68.57,68.91,68.28,-0.27,-0.39%,3.14M,10:43:50
2025-08-28 17:46:02,Walmart,96.17,96.27,95.71,+0.09,+0.09%,3.54M,10:43:47
2025-08-28 17:46:02,Caterpillar,434.81,435.9,432.79,+2.14,+0.49%,369.68K,10:43:30
2025-08-28 17:46:02,Visa A,350.44,350.96,349.2,+0.09,+0.03%,1.46M,10:44:10
2025-08-28 17:46:02,Microsoft,506.53,510.24,505.5,-0.21,-0.04%,3.91M,10:44:16
2025-08-28 17:46:02,American Express,324.56,325.4,322,+2.10,+0.65%,316.86K,10:43:29
2025-08-28 17:46:02,Cisco,68.83,69.06,68.36,+0.40,+0.58%,2.74M,10:43:39
2025-08-28 17:46:02,Honeywell,220.3,221.9,220.15,-0.96,-0.43%,318.67K,10:44:36
2025-08-28 17:46:02,P&amp;G,155.98,157.18,155.61,-0.98,-0.62%,909.65K,10:43:56
2025-08-28 17:46:02,Goldman Sachs,749.19,753.33,747.4,-0.48,-0.06%,348.52K,10:41:57
2025-08-28 17:46:02,Salesforce Inc,252.88,253.32,250.3,+2.72,+1.09%,1.78M,10:44:07
2025-08-28 17:46:02,Apple,230.92,230.99,229.34,+0.43,+0.19%,7.93M,10:44:00
2025-08-28 17:46:02,Sherwin-Williams,364.99,368.33,364.52,-2.41,-0.66%,120.66K,10:44:06
2025-08-28 17:46:02,UnitedHealth,300.29,304.47,300.04,-3.59,-1.18%,2.48M,10:43:38
2025-08-28 17:46:02,Nike,77.94,78.66,77.77,-0.13,-0.16%,1.5M,10:44:22
2025-08-28 17:46:02,Amgen,285.67,287.23,285.03,-2.3,-0.80%,255.53K,10:41:15
2025-08-28 17:46:02,Verizon,43.85,44.19,43.69,-0.42,-0.96%,6.39M,10:43:52
2025-08-28 17:46:02,Walt Disney,116.9,118.37,116.61,-1.19,-1.01%,1.17M,10:43:47
2025-08-28 17:46:02,3M,157.23,158.47,156.59,+0.70,+0.45%,1.2M,10:42:49
2025-08-28 17:46:02,Chevron,158.78,159.16,157.85,-0.47,-0.29%,1M,10:44:06
2025-08-28 17:46:02,McDonald’s,309.77,311.39,309.44,-1.66,-0.53%,713.29K,10:43:58
2025-08-28 17:46:02,Boeing,235.6,237.35,234.5,-0.02,-0.01%,906.82K,10:43:39
2025-08-28 17:46:02,J&amp;J,175.5,176.94,174.63,-1.29,-0.73%,1.83M,10:43:51
2025-08-28 17:46:02,Travelers,270.08,272.42,269.9,-2.13,-0.78%,113.18K,10:44:32
2025-08-28 17:46:02,NVIDIA,179.35,184.47,176.41,-2.25,-1.24%,124.79M,10:44:21
2025-08-28 16:46:09,Home Depot,407.15,408.95,406.71,-1.09,-0.27%,916.76K,9:45:10
2025-08-28 16:46:09,IBM,244.01,245.4,243.61,-0.84,-0.34%,201.17K,9:44:53
2025-08-28 16:46:09,J&amp;J,174.85,176.94,174.63,-1.94,-1.10%,1.39M,9:45:18
2025-08-28 16:46:09,Chevron,158.11,159.16,157.85,-1.13,-0.71%,385.41K,9:45:25
2025-08-28 16:46:09,McDonald’s,309.98,311.25,309.44,-1.45,-0.47%,431.37K,9:45:15
2025-08-28 16:46:09,Boeing,235.72,237.35,234.81,+0.10,+0.04%,377.13K,9:45:06
2025-08-28 16:46:09,3M,156.98,157.76,156.59,+0.45,+0.28%,954.04K,9:44:59
2025-08-28 16:46:09,Amgen,286,287.23,285.03,-1.97,-0.68%,79.97K,9:45:23
2025-08-28 16:46:09,Verizon,43.8,44.19,43.79,-0.47,-1.06%,4.67M,9:45:28
2025-08-28 16:46:09,P&amp;G,156.25,157.18,156.12,-0.71,-0.45%,386.55K,9:45:22
2025-08-28 16:46:09,Sherwin-Williams,366.06,368.33,365.73,-1.34,-0.36%,26.7K,9:45:37
2025-08-28 16:46:09,Amazon.com,229.28,230.86,228.87,+0.16,+0.07%,3.04M,9:45:33
2025-08-28 16:46:09,Citigroup,97.25,97.4,96.98,+0.38,+0.39%,1.62M,9:45:35
2025-08-28 16:46:09,UnitedHealth,302.04,304.47,301.5,-1.84,-0.60%,951.18K,9:45:21
2025-08-28 16:46:09,JPMorgan,299.65,300.5,298.72,+0.37,+0.12%,323.61K,9:45:46
2025-08-28 16:46:09,Coca-Cola,68.61,68.91,68.57,-0.22,-0.32%,905.7K,9:44:53
2025-08-28 16:46:09,Merck&amp;Co,83.33,84.25,83.21,-0.74,-0.88%,745.66K,9:45:30
2025-08-28 16:46:09,Walmart,95.82,96.27,95.71,-0.26,-0.27%,2.01M,9:45:26
2025-08-28 16:46:09,Cisco,68.96,69.06,68.36,+0.52,+0.75%,870.81K,9:45:33
2025-08-28 16:46:09,Visa A,350.06,350.65,349.2,-0.29,-0.08%,1.03M,9:45:31
2025-08-28 16:46:09,Caterpillar,434.09,434.91,432.79,+1.42,+0.33%,249.75K,9:45:19
